dataset,protocol,graph_model,seed,method,source_method,f1,auprc,auroc,precision_at_0_5pct,recall_at_0_5pct,precision_at_1pct,recall_at_1pct,precision_at_2pct,recall_at_2pct,cost_sensitive_risk,worst_block_regret,average_block_regret,worst_window_f1,worst_window_recall_at_1pct,worst_window_cost_sensitive_risk,diagnostic_proxy,selection_split,evaluation_split,n_eval,n_positive,precision,recall
elliptic,transductive,sage,1,feature_only,feature_only,0.5207057976233346,0.3721138741224439,0.8653739079035783,0.4047619047619047,0.0313942751615881,0.4311377245508982,0.0664819944598338,0.3982035928143712,0.1228070175438596,0.1662267546490702,0.0802919708029197,0.005894939358669,0.0,0.0,0.5966386554621849,False,train/val only,test,16670,1083,0.4268004722550177,0.667590027700831
elliptic,transductive,gcn,2,feature_only,feature_only,0.5206671501087744,0.4377686236272372,0.8602982953157037,0.5595238095238095,0.0433979686057248,0.592814371257485,0.0914127423822714,0.6317365269461078,0.1948291782086796,0.1668866226754649,0.0737226277372262,0.0148372096835563,0.0,0.0,0.5966386554621849,False,train/val only,test,16670,1083,0.4286567164179104,0.6629732225300092
elliptic,transductive,sage,2,feature_only,feature_only,0.5206671501087744,0.4377686236272372,0.8602982953157037,0.5595238095238095,0.0433979686057248,0.592814371257485,0.0914127423822714,0.6317365269461078,0.1948291782086796,0.1668866226754649,0.1043795620437956,0.0148770755677151,0.0,0.0,0.5966386554621849,False,train/val only,test,16670,1083,0.4286567164179104,0.6629732225300092
elliptic,transductive,gcn,3,feature_only,feature_only,0.560897435897436,0.3856411705101192,0.8699049051281637,0.4880952380952381,0.0378578024007386,0.3952095808383233,0.0609418282548476,0.3622754491017964,0.1117266851338873,0.1576484703059388,0.0401459854014598,0.0069863045312316,0.0,0.0,0.5987394957983193,False,train/val only,test,16670,1083,0.4953998584571833,0.6463527239150508
elliptic,transductive,sage,3,feature_only,feature_only,0.560897435897436,0.3856411705101192,0.8699049051281637,0.4880952380952381,0.0378578024007386,0.3952095808383233,0.0609418282548476,0.3622754491017964,0.1117266851338873,0.1576484703059388,0.0532846715328467,0.0040991670159357,0.0,0.0,0.5987394957983193,False,train/val only,test,16670,1083,0.4953998584571833,0.6463527239150508
elliptic,transductive,gcn,4,feature_only,feature_only,0.5197621545995103,0.4610736861579519,0.8636270630857533,0.7142857142857143,0.0554016620498614,0.6766467065868264,0.1043397968605724,0.6227544910179641,0.1920590951061865,0.1639472105578884,0.0788321167883211,0.0162589874322115,0.0,0.0,0.6071428571428571,False,train/val only,test,16670,1083,0.4183558558558558,0.6860572483841182
elliptic,transductive,sage,4,feature_only,feature_only,0.5197621545995103,0.4610736861579519,0.8636270630857533,0.7142857142857143,0.0554016620498614,0.6766467065868264,0.1043397968605724,0.6227544910179641,0.1920590951061865,0.1639472105578884,0.0613138686131387,0.0110465473929673,0.0,0.0,0.6071428571428571,False,train/val only,test,16670,1083,0.4183558558558558,0.6860572483841182
elliptic,transductive,gcn,5,feature_only,feature_only,0.5319379285456515,0.4522657128385867,0.8666955042974764,0.6428571428571429,0.0498614958448753,0.6347305389221557,0.0978762696214219,0.6377245508982036,0.1966759002770083,0.1608278344331133,0.0912408759124087,0.0111986833516124,0.0,0.0,0.5945378151260504,False,train/val only,test,16670,1083,0.4366113744075829,0.6805170821791321
elliptic,transductive,sage,5,feature_only,feature_only,0.5319379285456515,0.4522657128385867,0.8666955042974764,0.6428571428571429,0.0498614958448753,0.6347305389221557,0.0978762696214219,0.6377245508982036,0.1966759002770083,0.1608278344331133,0.1058394160583941,0.009965643459752,0.0,0.0,0.5945378151260504,False,train/val only,test,16670,1083,0.4366113744075829,0.6805170821791321
elliptic,transductive,gcn,6,feature_only,feature_only,0.5347303065580132,0.3678331357124947,0.8642741326036962,0.5238095238095238,0.0406278855032317,0.3952095808383233,0.0609418282548476,0.3323353293413174,0.1024930747922437,0.1664667066586682,0.0781021897810218,0.0100945662411151,0.0,0.0,0.5945378151260504,False,train/val only,test,16670,1083,0.4611780455153949,0.6361957525392429
elliptic,transductive,sage,6,feature_only,feature_only,0.5347303065580132,0.3678331357124947,0.8642741326036962,0.5238095238095238,0.0406278855032317,0.3952095808383233,0.0609418282548476,0.3323353293413174,0.1024930747922437,0.1664667066586682,0.0751824817518248,0.0091729165320607,0.0,0.0,0.5945378151260504,False,train/val only,test,16670,1083,0.4611780455153949,0.6361957525392429
elliptic,transductive,gcn,7,feature_only,feature_only,0.5163511187607573,0.4613399494812435,0.8712911610825154,0.5952380952380952,0.0461680517082179,0.6167664670658682,0.0951061865189289,0.6467065868263473,0.1994459833795014,0.1641871625674865,0.1094890510948905,0.0162373700699123,0.0,0.0,0.6008403361344538,False,train/val only,test,16670,1083,0.411635565312843,0.6925207756232687
elliptic,transductive,sage,7,feature_only,feature_only,0.5163511187607573,0.4613399494812435,0.8712911610825154,0.5952380952380952,0.0461680517082179,0.6167664670658682,0.0951061865189289,0.6467065868263473,0.1994459833795014,0.1641871625674865,0.1102189781021898,0.0135202334454229,0.0,0.0,0.6008403361344538,False,train/val only,test,16670,1083,0.411635565312843,0.6925207756232687
elliptic,transductive,gcn,8,feature_only,feature_only,0.5138282387190684,0.3461317660069051,0.8497245170985291,0.4285714285714285,0.0332409972299169,0.3832335329341317,0.0590951061865189,0.3353293413173652,0.1034164358264081,0.1706058788242351,0.0700729927007299,0.0144120638328059,0.0,0.0,0.6407563025210085,False,train/val only,test,16670,1083,0.424024024024024,0.6518928901200369
elliptic,transductive,sage,8,feature_only,feature_only,0.5138282387190684,0.3461317660069051,0.8497245170985291,0.4285714285714285,0.0332409972299169,0.3832335329341317,0.0590951061865189,0.3353293413173652,0.1034164358264081,0.1706058788242351,0.0722627737226277,0.0125898785741664,0.0,0.0,0.6407563025210085,False,train/val only,test,16670,1083,0.424024024024024,0.6518928901200369
elliptic,transductive,gcn,9,feature_only,feature_only,0.5290322580645161,0.4212763291665117,0.8594310634006688,0.5833333333333334,0.0452446906740535,0.6047904191616766,0.0932594644506001,0.5868263473053892,0.1809787626962142,0.1670665866826634,0.0781021897810218,0.0112834528228758,0.0,0.0,0.5945378151260504,False,train/val only,test,16670,1083,0.4490979381443299,0.6435826408125577
elliptic,transductive,sage,9,feature_only,feature_only,0.5290322580645161,0.4212763291665117,0.8594310634006688,0.5833333333333334,0.0452446906740535,0.6047904191616766,0.0932594644506001,0.5868263473053892,0.1809787626962142,0.1670665866826634,0.0635036496350364,0.0083473407110851,0.0,0.0,0.5945378151260504,False,train/val only,test,16670,1083,0.4490979381443299,0.6435826408125577
elliptic,transductive,gcn,10,feature_only,feature_only,0.5095188646590516,0.3667003933185936,0.8529724826327028,0.369047619047619,0.0286241920590951,0.4491017964071856,0.0692520775623268,0.4341317365269461,0.1338873499538319,0.1682663467306538,0.1401459854014598,0.0184167838194197,0.0,0.0,0.6071428571428571,False,train/val only,test,16670,1083,0.4075304540420819,0.6795937211449676
elliptic,transductive,sage,10,feature_only,feature_only,0.5095188646590516,0.3667003933185936,0.8529724826327028,0.369047619047619,0.0286241920590951,0.4491017964071856,0.0692520775623268,0.4341317365269461,0.1338873499538319,0.1682663467306538,0.1547445255474452,0.0173752379649617,0.0,0.0,0.6071428571428571,False,train/val only,test,16670,1083,0.4075304540420819,0.6795937211449676
dgraphfin,strict_inductive,gcn,1,feature_only,feature_only,0.0220157627650566,0.0080501463279356,0.3702875150157096,0.0093896713615023,0.0042941492216854,0.007046388725778,0.0064412238325281,0.0067547723935389,0.0123456790123456,0.9704477489174946,0.4227253842958038,0.4058904207125731,0.0187646168661439,0.0054644808743169,0.9781428258007898,False,train/val only,test,170207,1863,0.011130670115438,0.9978529253891572
dgraphfin,strict_inductive,sage,1,feature_only,feature_only,0.0220157627650566,0.0080501463279356,0.3702875150157096,0.0093896713615023,0.0042941492216854,0.007046388725778,0.0064412238325281,0.0067547723935389,0.0123456790123456,0.9704477489174946,0.8781263712154453,0.8698064350257501,0.0187646168661439,0.0054644808743169,0.9781428258007898,False,train/val only,test,170207,1863,0.011130670115438,0.9978529253891572
dgraphfin,strict_inductive,gcn,2,feature_only,feature_only,0.0459487567363146,0.0234619957593747,0.7111574333300964,0.0305164319248826,0.0139559849704777,0.0369935408103347,0.0338164251207729,0.0325991189427312,0.0595813204508856,0.0973579229996416,0.0,0.0,0.0415512465373961,0.0209790209790209,0.1012838168006752,False,train/val only,test,170207,1863,0.0278861602019738,0.1304347826086956
dgraphfin,strict_inductive,sage,2,feature_only,feature_only,0.0459487567363146,0.0234619957593747,0.7111574333300964,0.0305164319248826,0.0139559849704777,0.0369935408103347,0.0338164251207729,0.0325991189427312,0.0595813204508856,0.0973579229996416,0.0,0.0,0.0415512465373961,0.0209790209790209,0.1012838168006752,False,train/val only,test,170207,1863,0.0278861602019738,0.1304347826086956
dgraphfin,strict_inductive,gcn,3,feature_only,feature_only,0.0251230984630389,0.0101745848148334,0.4986822951975569,0.0152582159624413,0.0069779924852388,0.0135055783910745,0.0123456790123456,0.0091042584434654,0.0166398282340311,0.7344233785919498,0.0,0.0,0.0227835562159484,0.009208103130755,0.7530323248819932,False,train/val only,test,170207,1863,0.0127483615521549,0.8572195383789587
dgraphfin,strict_inductive,sage,3,feature_only,feature_only,0.0251230984630389,0.0101745848148334,0.4986822951975569,0.0152582159624413,0.0069779924852388,0.0135055783910745,0.0123456790123456,0.0091042584434654,0.0166398282340311,0.7344233785919498,0.637774104244259,0.615661727277119,0.0227835562159484,0.009208103130755,0.7530323248819932,False,train/val only,test,170207,1863,0.0127483615521549,0.8572195383789587
dgraphfin,strict_inductive,gcn,4,feature_only,feature_only,0.0363338092778807,0.01744027434712,0.649020070385234,0.022300469483568,0.0101986044015029,0.0211391661773341,0.0193236714975845,0.0287812041116005,0.0526033279656468,0.2160956952416763,0.1059126810004388,0.090534245661147,0.033311475409836,0.0165745856353591,0.2273317407561279,False,train/val only,test,170207,1863,0.0192567785148451,0.3209876543209876
dgraphfin,strict_inductive,sage,4,feature_only,feature_only,0.0363338092778807,0.01744027434712,0.649020070385234,0.022300469483568,0.0101986044015029,0.0211391661773341,0.0193236714975845,0.0287812041116005,0.0526033279656468,0.2160956952416763,0.0868041130037391,0.0782773951439103,0.033311475409836,0.0165745856353591,0.2273317407561279,False,train/val only,test,170207,1863,0.0192567785148451,0.3209876543209876
dgraphfin,strict_inductive,gcn,5,feature_only,feature_only,0.0216929363689433,0.0071867015523292,0.3167644305965631,0.0,0.0,0.0005871990604815,0.0005367686527106,0.0002936857562408,0.0005367686527106,0.984706856944779,0.0862594355593617,0.076121874573261,0.0186762778505897,0.0,0.9856296621325142,False,train/val only,test,170207,1863,0.0109657276745929,0.9973161567364466
dgraphfin,strict_inductive,sage,5,feature_only,feature_only,0.0216929363689433,0.0071867015523292,0.3167644305965631,0.0,0.0,0.0005871990604815,0.0005367686527106,0.0002936857562408,0.0005367686527106,0.984706856944779,0.7962715847756378,0.7865911581990379,0.0186762778505897,0.0,0.9856296621325142,False,train/val only,test,170207,1863,0.0109657276745929,0.9973161567364466
dgraphfin,strict_inductive,gcn,6,feature_only,feature_only,0.0410756191985172,0.0175957790861461,0.6669996424900893,0.0117370892018779,0.0053676865271068,0.0223135642982971,0.0203972088030059,0.0143906020558002,0.0263016639828234,0.3884035321696522,0.0,0.0,0.0374209180239601,0.0147329650092081,0.3992430890741553,False,train/val only,test,170207,1863,0.0211261108890187,0.7375201288244766
dgraphfin,strict_inductive,sage,6,feature_only,feature_only,0.0410756191985172,0.0175957790861461,0.6669996424900893,0.0117370892018779,0.0053676865271068,0.0223135642982971,0.0203972088030059,0.0143906020558002,0.0263016639828234,0.3884035321696522,0.2186659762194029,0.2127809924426403,0.0374209180239601,0.0147329650092081,0.3992430890741553,False,train/val only,test,170207,1863,0.0211261108890187,0.7375201288244766
dgraphfin,strict_inductive,gcn,7,feature_only,feature_only,0.0463614760346141,0.0222643111008754,0.7075452724297964,0.0234741784037558,0.0107353730542136,0.0305343511450381,0.0279119699409554,0.0299559471365638,0.0547504025764895,0.1565916795431445,0.0,0.0,0.0405535886707434,0.012891344383057,0.161663896967179,False,train/val only,test,170207,1863,0.0252935420743639,0.2775093934514224
