run_key,campaign,analysis_family,dataset,task,source_contract,target_contract,method,objective,seed,access_regime,hardware,resource_class,runtime_status,prerequisite,execution_status
f82cb5433037ce566e9b,resource,budget_resource,elliptic_v2,node_classification,historical_transductive_full,future_budget_topk,coregraph_factorised_diagnostics,budget_composite,0,DG_NO_TARGET,dual_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
eee0383ad0407715197d,resource,budget_resource,elliptic_v2,node_classification,historical_transductive_full,future_budget_topk,coregraph_factorised_diagnostics,budget_composite,1,DG_NO_TARGET,dual_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
afc911d1ad4b175c4731,resource,budget_resource,elliptic_v2,node_classification,historical_transductive_full,future_budget_topk,coregraph_factorised_diagnostics,budget_composite,2,DG_NO_TARGET,dual_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
dc0fadbd94ad2794335c,resource,budget_resource,elliptic_v2,node_classification,historical_transductive_full,future_budget_topk,coregraph_factorised_diagnostics,budget_composite,3,DG_NO_TARGET,dual_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
d6161aae55a1ad35dbc6,resource,budget_resource,elliptic_v2,node_classification,historical_transductive_full,future_budget_topk,coregraph_factorised_diagnostics,budget_composite,4,DG_NO_TARGET,dual_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
251bf1d9b56d471b1527,resource,budget_resource,elliptic_v2,node_classification,historical_transductive_full,future_resource_limited,coregraph_factorised_diagnostics,budget_composite,0,DG_NO_TARGET,cpu,CPU,TBD_PROFILE,hardware_profile,PLANNED
410aa95d2ce8d36d1ef8,resource,budget_resource,elliptic_v2,node_classification,historical_transductive_full,future_resource_limited,coregraph_factorised_diagnostics,budget_composite,1,DG_NO_TARGET,cpu,CPU,TBD_PROFILE,hardware_profile,PLANNED
e296e6fad051cff6425f,resource,budget_resource,elliptic_v2,node_classification,historical_transductive_full,future_resource_limited,coregraph_factorised_diagnostics,budget_composite,2,DG_NO_TARGET,cpu,CPU,TBD_PROFILE,hardware_profile,PLANNED
8718ac859b09c6dea927,resource,budget_resource,elliptic_v2,node_classification,historical_transductive_full,future_resource_limited,coregraph_factorised_diagnostics,budget_composite,3,DG_NO_TARGET,cpu,CPU,TBD_PROFILE,hardware_profile,PLANNED
57edc89ec1b49d1fbc0a,resource,budget_resource,elliptic_v2,node_classification,historical_transductive_full,future_resource_limited,coregraph_factorised_diagnostics,budget_composite,4,DG_NO_TARGET,cpu,CPU,TBD_PROFILE,hardware_profile,PLANNED
251bf1d9b56d471b1527,resource,budget_resource,elliptic_v2,node_classification,historical_transductive_full,future_resource_limited,coregraph_factorised_diagnostics,budget_composite,0,DG_NO_TARGET,single_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
410aa95d2ce8d36d1ef8,resource,budget_resource,elliptic_v2,node_classification,historical_transductive_full,future_resource_limited,coregraph_factorised_diagnostics,budget_composite,1,DG_NO_TARGET,single_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
e296e6fad051cff6425f,resource,budget_resource,elliptic_v2,node_classification,historical_transductive_full,future_resource_limited,coregraph_factorised_diagnostics,budget_composite,2,DG_NO_TARGET,single_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
8718ac859b09c6dea927,resource,budget_resource,elliptic_v2,node_classification,historical_transductive_full,future_resource_limited,coregraph_factorised_diagnostics,budget_composite,3,DG_NO_TARGET,single_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
57edc89ec1b49d1fbc0a,resource,budget_resource,elliptic_v2,node_classification,historical_transductive_full,future_resource_limited,coregraph_factorised_diagnostics,budget_composite,4,DG_NO_TARGET,single_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
251bf1d9b56d471b1527,resource,budget_resource,elliptic_v2,node_classification,historical_transductive_full,future_resource_limited,coregraph_factorised_diagnostics,budget_composite,0,DG_NO_TARGET,dual_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
410aa95d2ce8d36d1ef8,resource,budget_resource,elliptic_v2,node_classification,historical_transductive_full,future_resource_limited,coregraph_factorised_diagnostics,budget_composite,1,DG_NO_TARGET,dual_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
e296e6fad051cff6425f,resource,budget_resource,elliptic_v2,node_classification,historical_transductive_full,future_resource_limited,coregraph_factorised_diagnostics,budget_composite,2,DG_NO_TARGET,dual_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
8718ac859b09c6dea927,resource,budget_resource,elliptic_v2,node_classification,historical_transductive_full,future_resource_limited,coregraph_factorised_diagnostics,budget_composite,3,DG_NO_TARGET,dual_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
57edc89ec1b49d1fbc0a,resource,budget_resource,elliptic_v2,node_classification,historical_transductive_full,future_resource_limited,coregraph_factorised_diagnostics,budget_composite,4,DG_NO_TARGET,dual_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
4571c00ab20603cc7c2d,resource,budget_resource,elliptic_v2,node_classification,historical_transductive_full,future_latency_cap,coregraph_factorised_diagnostics,budget_composite,0,DG_NO_TARGET,cpu,CPU,TBD_PROFILE,hardware_profile,PLANNED
86f7f981bb991bdba400,resource,budget_resource,elliptic_v2,node_classification,historical_transductive_full,future_latency_cap,coregraph_factorised_diagnostics,budget_composite,1,DG_NO_TARGET,cpu,CPU,TBD_PROFILE,hardware_profile,PLANNED
befe64a04ebc03528ec0,resource,budget_resource,elliptic_v2,node_classification,historical_transductive_full,future_latency_cap,coregraph_factorised_diagnostics,budget_composite,2,DG_NO_TARGET,cpu,CPU,TBD_PROFILE,hardware_profile,PLANNED
7a003b7c4f01fb9ad3b0,resource,budget_resource,elliptic_v2,node_classification,historical_transductive_full,future_latency_cap,coregraph_factorised_diagnostics,budget_composite,3,DG_NO_TARGET,cpu,CPU,TBD_PROFILE,hardware_profile,PLANNED
2bc72e923438a5c6109b,resource,budget_resource,elliptic_v2,node_classification,historical_transductive_full,future_latency_cap,coregraph_factorised_diagnostics,budget_composite,4,DG_NO_TARGET,cpu,CPU,TBD_PROFILE,hardware_profile,PLANNED
4571c00ab20603cc7c2d,resource,budget_resource,elliptic_v2,node_classification,historical_transductive_full,future_latency_cap,coregraph_factorised_diagnostics,budget_composite,0,DG_NO_TARGET,single_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
86f7f981bb991bdba400,resource,budget_resource,elliptic_v2,node_classification,historical_transductive_full,future_latency_cap,coregraph_factorised_diagnostics,budget_composite,1,DG_NO_TARGET,single_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
befe64a04ebc03528ec0,resource,budget_resource,elliptic_v2,node_classification,historical_transductive_full,future_latency_cap,coregraph_factorised_diagnostics,budget_composite,2,DG_NO_TARGET,single_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
7a003b7c4f01fb9ad3b0,resource,budget_resource,elliptic_v2,node_classification,historical_transductive_full,future_latency_cap,coregraph_factorised_diagnostics,budget_composite,3,DG_NO_TARGET,single_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
2bc72e923438a5c6109b,resource,budget_resource,elliptic_v2,node_classification,historical_transductive_full,future_latency_cap,coregraph_factorised_diagnostics,budget_composite,4,DG_NO_TARGET,single_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
4571c00ab20603cc7c2d,resource,budget_resource,elliptic_v2,node_classification,historical_transductive_full,future_latency_cap,coregraph_factorised_diagnostics,budget_composite,0,DG_NO_TARGET,dual_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
86f7f981bb991bdba400,resource,budget_resource,elliptic_v2,node_classification,historical_transductive_full,future_latency_cap,coregraph_factorised_diagnostics,budget_composite,1,DG_NO_TARGET,dual_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
befe64a04ebc03528ec0,resource,budget_resource,elliptic_v2,node_classification,historical_transductive_full,future_latency_cap,coregraph_factorised_diagnostics,budget_composite,2,DG_NO_TARGET,dual_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
7a003b7c4f01fb9ad3b0,resource,budget_resource,elliptic_v2,node_classification,historical_transductive_full,future_latency_cap,coregraph_factorised_diagnostics,budget_composite,3,DG_NO_TARGET,dual_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
2bc72e923438a5c6109b,resource,budget_resource,elliptic_v2,node_classification,historical_transductive_full,future_latency_cap,coregraph_factorised_diagnostics,budget_composite,4,DG_NO_TARGET,dual_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
aa8c54d08ecf147cfa96,resource,budget_resource,dgraphfin_v2,transaction_classification,historical_transductive_full,future_budget_topk,coregraph_factorised_diagnostics,budget_composite,0,DG_NO_TARGET,cpu,CPU,TBD_PROFILE,hardware_profile,PLANNED
2cc4dd00c147e73e2fce,resource,budget_resource,dgraphfin_v2,transaction_classification,historical_transductive_full,future_budget_topk,coregraph_factorised_diagnostics,budget_composite,1,DG_NO_TARGET,cpu,CPU,TBD_PROFILE,hardware_profile,PLANNED
e1555046eb95f11dc42f,resource,budget_resource,dgraphfin_v2,transaction_classification,historical_transductive_full,future_budget_topk,coregraph_factorised_diagnostics,budget_composite,2,DG_NO_TARGET,cpu,CPU,TBD_PROFILE,hardware_profile,PLANNED
723c9cd601fd177dc457,resource,budget_resource,dgraphfin_v2,transaction_classification,historical_transductive_full,future_budget_topk,coregraph_factorised_diagnostics,budget_composite,3,DG_NO_TARGET,cpu,CPU,TBD_PROFILE,hardware_profile,PLANNED
1bd54f4d9ae194b1bb8f,resource,budget_resource,dgraphfin_v2,transaction_classification,historical_transductive_full,future_budget_topk,coregraph_factorised_diagnostics,budget_composite,4,DG_NO_TARGET,cpu,CPU,TBD_PROFILE,hardware_profile,PLANNED
aa8c54d08ecf147cfa96,resource,budget_resource,dgraphfin_v2,transaction_classification,historical_transductive_full,future_budget_topk,coregraph_factorised_diagnostics,budget_composite,0,DG_NO_TARGET,single_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
2cc4dd00c147e73e2fce,resource,budget_resource,dgraphfin_v2,transaction_classification,historical_transductive_full,future_budget_topk,coregraph_factorised_diagnostics,budget_composite,1,DG_NO_TARGET,single_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
e1555046eb95f11dc42f,resource,budget_resource,dgraphfin_v2,transaction_classification,historical_transductive_full,future_budget_topk,coregraph_factorised_diagnostics,budget_composite,2,DG_NO_TARGET,single_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
723c9cd601fd177dc457,resource,budget_resource,dgraphfin_v2,transaction_classification,historical_transductive_full,future_budget_topk,coregraph_factorised_diagnostics,budget_composite,3,DG_NO_TARGET,single_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
1bd54f4d9ae194b1bb8f,resource,budget_resource,dgraphfin_v2,transaction_classification,historical_transductive_full,future_budget_topk,coregraph_factorised_diagnostics,budget_composite,4,DG_NO_TARGET,single_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
aa8c54d08ecf147cfa96,resource,budget_resource,dgraphfin_v2,transaction_classification,historical_transductive_full,future_budget_topk,coregraph_factorised_diagnostics,budget_composite,0,DG_NO_TARGET,dual_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
2cc4dd00c147e73e2fce,resource,budget_resource,dgraphfin_v2,transaction_classification,historical_transductive_full,future_budget_topk,coregraph_factorised_diagnostics,budget_composite,1,DG_NO_TARGET,dual_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
e1555046eb95f11dc42f,resource,budget_resource,dgraphfin_v2,transaction_classification,historical_transductive_full,future_budget_topk,coregraph_factorised_diagnostics,budget_composite,2,DG_NO_TARGET,dual_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
723c9cd601fd177dc457,resource,budget_resource,dgraphfin_v2,transaction_classification,historical_transductive_full,future_budget_topk,coregraph_factorised_diagnostics,budget_composite,3,DG_NO_TARGET,dual_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
1bd54f4d9ae194b1bb8f,resource,budget_resource,dgraphfin_v2,transaction_classification,historical_transductive_full,future_budget_topk,coregraph_factorised_diagnostics,budget_composite,4,DG_NO_TARGET,dual_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
3318cfe566f3dfdfc4de,resource,budget_resource,dgraphfin_v2,transaction_classification,historical_transductive_full,future_resource_limited,coregraph_factorised_diagnostics,budget_composite,0,DG_NO_TARGET,cpu,CPU,TBD_PROFILE,hardware_profile,PLANNED
5765d1b3b284c2efa8a0,resource,budget_resource,dgraphfin_v2,transaction_classification,historical_transductive_full,future_resource_limited,coregraph_factorised_diagnostics,budget_composite,1,DG_NO_TARGET,cpu,CPU,TBD_PROFILE,hardware_profile,PLANNED
27f6ccdb50e314c3d6fc,resource,budget_resource,dgraphfin_v2,transaction_classification,historical_transductive_full,future_resource_limited,coregraph_factorised_diagnostics,budget_composite,2,DG_NO_TARGET,cpu,CPU,TBD_PROFILE,hardware_profile,PLANNED
fbfd16a92097a957edb7,resource,budget_resource,dgraphfin_v2,transaction_classification,historical_transductive_full,future_resource_limited,coregraph_factorised_diagnostics,budget_composite,3,DG_NO_TARGET,cpu,CPU,TBD_PROFILE,hardware_profile,PLANNED
6c74ae8f0e17569b3bc3,resource,budget_resource,dgraphfin_v2,transaction_classification,historical_transductive_full,future_resource_limited,coregraph_factorised_diagnostics,budget_composite,4,DG_NO_TARGET,cpu,CPU,TBD_PROFILE,hardware_profile,PLANNED
3318cfe566f3dfdfc4de,resource,budget_resource,dgraphfin_v2,transaction_classification,historical_transductive_full,future_resource_limited,coregraph_factorised_diagnostics,budget_composite,0,DG_NO_TARGET,single_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
5765d1b3b284c2efa8a0,resource,budget_resource,dgraphfin_v2,transaction_classification,historical_transductive_full,future_resource_limited,coregraph_factorised_diagnostics,budget_composite,1,DG_NO_TARGET,single_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
27f6ccdb50e314c3d6fc,resource,budget_resource,dgraphfin_v2,transaction_classification,historical_transductive_full,future_resource_limited,coregraph_factorised_diagnostics,budget_composite,2,DG_NO_TARGET,single_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
fbfd16a92097a957edb7,resource,budget_resource,dgraphfin_v2,transaction_classification,historical_transductive_full,future_resource_limited,coregraph_factorised_diagnostics,budget_composite,3,DG_NO_TARGET,single_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
6c74ae8f0e17569b3bc3,resource,budget_resource,dgraphfin_v2,transaction_classification,historical_transductive_full,future_resource_limited,coregraph_factorised_diagnostics,budget_composite,4,DG_NO_TARGET,single_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
3318cfe566f3dfdfc4de,resource,budget_resource,dgraphfin_v2,transaction_classification,historical_transductive_full,future_resource_limited,coregraph_factorised_diagnostics,budget_composite,0,DG_NO_TARGET,dual_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
5765d1b3b284c2efa8a0,resource,budget_resource,dgraphfin_v2,transaction_classification,historical_transductive_full,future_resource_limited,coregraph_factorised_diagnostics,budget_composite,1,DG_NO_TARGET,dual_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
27f6ccdb50e314c3d6fc,resource,budget_resource,dgraphfin_v2,transaction_classification,historical_transductive_full,future_resource_limited,coregraph_factorised_diagnostics,budget_composite,2,DG_NO_TARGET,dual_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
fbfd16a92097a957edb7,resource,budget_resource,dgraphfin_v2,transaction_classification,historical_transductive_full,future_resource_limited,coregraph_factorised_diagnostics,budget_composite,3,DG_NO_TARGET,dual_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
6c74ae8f0e17569b3bc3,resource,budget_resource,dgraphfin_v2,transaction_classification,historical_transductive_full,future_resource_limited,coregraph_factorised_diagnostics,budget_composite,4,DG_NO_TARGET,dual_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
e0a9eabc171bc1798f74,resource,budget_resource,dgraphfin_v2,transaction_classification,historical_transductive_full,future_latency_cap,coregraph_factorised_diagnostics,budget_composite,0,DG_NO_TARGET,cpu,CPU,TBD_PROFILE,hardware_profile,PLANNED
7ec59abb9641abb638a8,resource,budget_resource,dgraphfin_v2,transaction_classification,historical_transductive_full,future_latency_cap,coregraph_factorised_diagnostics,budget_composite,1,DG_NO_TARGET,cpu,CPU,TBD_PROFILE,hardware_profile,PLANNED
abcbf6f44d4c195c6711,resource,budget_resource,dgraphfin_v2,transaction_classification,historical_transductive_full,future_latency_cap,coregraph_factorised_diagnostics,budget_composite,2,DG_NO_TARGET,cpu,CPU,TBD_PROFILE,hardware_profile,PLANNED
cd2a6052e9f9d195181a,resource,budget_resource,dgraphfin_v2,transaction_classification,historical_transductive_full,future_latency_cap,coregraph_factorised_diagnostics,budget_composite,3,DG_NO_TARGET,cpu,CPU,TBD_PROFILE,hardware_profile,PLANNED
4e53b24dbb4ba784fb92,resource,budget_resource,dgraphfin_v2,transaction_classification,historical_transductive_full,future_latency_cap,coregraph_factorised_diagnostics,budget_composite,4,DG_NO_TARGET,cpu,CPU,TBD_PROFILE,hardware_profile,PLANNED
e0a9eabc171bc1798f74,resource,budget_resource,dgraphfin_v2,transaction_classification,historical_transductive_full,future_latency_cap,coregraph_factorised_diagnostics,budget_composite,0,DG_NO_TARGET,single_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
7ec59abb9641abb638a8,resource,budget_resource,dgraphfin_v2,transaction_classification,historical_transductive_full,future_latency_cap,coregraph_factorised_diagnostics,budget_composite,1,DG_NO_TARGET,single_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
abcbf6f44d4c195c6711,resource,budget_resource,dgraphfin_v2,transaction_classification,historical_transductive_full,future_latency_cap,coregraph_factorised_diagnostics,budget_composite,2,DG_NO_TARGET,single_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
cd2a6052e9f9d195181a,resource,budget_resource,dgraphfin_v2,transaction_classification,historical_transductive_full,future_latency_cap,coregraph_factorised_diagnostics,budget_composite,3,DG_NO_TARGET,single_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
4e53b24dbb4ba784fb92,resource,budget_resource,dgraphfin_v2,transaction_classification,historical_transductive_full,future_latency_cap,coregraph_factorised_diagnostics,budget_composite,4,DG_NO_TARGET,single_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
e0a9eabc171bc1798f74,resource,budget_resource,dgraphfin_v2,transaction_classification,historical_transductive_full,future_latency_cap,coregraph_factorised_diagnostics,budget_composite,0,DG_NO_TARGET,dual_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
7ec59abb9641abb638a8,resource,budget_resource,dgraphfin_v2,transaction_classification,historical_transductive_full,future_latency_cap,coregraph_factorised_diagnostics,budget_composite,1,DG_NO_TARGET,dual_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
abcbf6f44d4c195c6711,resource,budget_resource,dgraphfin_v2,transaction_classification,historical_transductive_full,future_latency_cap,coregraph_factorised_diagnostics,budget_composite,2,DG_NO_TARGET,dual_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
cd2a6052e9f9d195181a,resource,budget_resource,dgraphfin_v2,transaction_classification,historical_transductive_full,future_latency_cap,coregraph_factorised_diagnostics,budget_composite,3,DG_NO_TARGET,dual_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
4e53b24dbb4ba784fb92,resource,budget_resource,dgraphfin_v2,transaction_classification,historical_transductive_full,future_latency_cap,coregraph_factorised_diagnostics,budget_composite,4,DG_NO_TARGET,dual_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
e56f831707d3c3863064,resource,budget_resource,ibm_aml_medium,transaction_classification,historical_transductive_full,future_budget_topk,coregraph_factorised_diagnostics,budget_composite,0,DG_NO_TARGET,cpu,CPU,TBD_PROFILE,hardware_profile,PLANNED
f3653e1258595c7e00cb,resource,budget_resource,ibm_aml_medium,transaction_classification,historical_transductive_full,future_budget_topk,coregraph_factorised_diagnostics,budget_composite,1,DG_NO_TARGET,cpu,CPU,TBD_PROFILE,hardware_profile,PLANNED
f91a6e60bc780aca68bc,resource,budget_resource,ibm_aml_medium,transaction_classification,historical_transductive_full,future_budget_topk,coregraph_factorised_diagnostics,budget_composite,2,DG_NO_TARGET,cpu,CPU,TBD_PROFILE,hardware_profile,PLANNED
f2647125ff0f14d87fef,resource,budget_resource,ibm_aml_medium,transaction_classification,historical_transductive_full,future_budget_topk,coregraph_factorised_diagnostics,budget_composite,3,DG_NO_TARGET,cpu,CPU,TBD_PROFILE,hardware_profile,PLANNED
1532c9c8fc89fcce76ae,resource,budget_resource,ibm_aml_medium,transaction_classification,historical_transductive_full,future_budget_topk,coregraph_factorised_diagnostics,budget_composite,4,DG_NO_TARGET,cpu,CPU,TBD_PROFILE,hardware_profile,PLANNED
e56f831707d3c3863064,resource,budget_resource,ibm_aml_medium,transaction_classification,historical_transductive_full,future_budget_topk,coregraph_factorised_diagnostics,budget_composite,0,DG_NO_TARGET,single_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
f3653e1258595c7e00cb,resource,budget_resource,ibm_aml_medium,transaction_classification,historical_transductive_full,future_budget_topk,coregraph_factorised_diagnostics,budget_composite,1,DG_NO_TARGET,single_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
f91a6e60bc780aca68bc,resource,budget_resource,ibm_aml_medium,transaction_classification,historical_transductive_full,future_budget_topk,coregraph_factorised_diagnostics,budget_composite,2,DG_NO_TARGET,single_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
f2647125ff0f14d87fef,resource,budget_resource,ibm_aml_medium,transaction_classification,historical_transductive_full,future_budget_topk,coregraph_factorised_diagnostics,budget_composite,3,DG_NO_TARGET,single_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
1532c9c8fc89fcce76ae,resource,budget_resource,ibm_aml_medium,transaction_classification,historical_transductive_full,future_budget_topk,coregraph_factorised_diagnostics,budget_composite,4,DG_NO_TARGET,single_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
e56f831707d3c3863064,resource,budget_resource,ibm_aml_medium,transaction_classification,historical_transductive_full,future_budget_topk,coregraph_factorised_diagnostics,budget_composite,0,DG_NO_TARGET,dual_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
f3653e1258595c7e00cb,resource,budget_resource,ibm_aml_medium,transaction_classification,historical_transductive_full,future_budget_topk,coregraph_factorised_diagnostics,budget_composite,1,DG_NO_TARGET,dual_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
f91a6e60bc780aca68bc,resource,budget_resource,ibm_aml_medium,transaction_classification,historical_transductive_full,future_budget_topk,coregraph_factorised_diagnostics,budget_composite,2,DG_NO_TARGET,dual_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
f2647125ff0f14d87fef,resource,budget_resource,ibm_aml_medium,transaction_classification,historical_transductive_full,future_budget_topk,coregraph_factorised_diagnostics,budget_composite,3,DG_NO_TARGET,dual_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
1532c9c8fc89fcce76ae,resource,budget_resource,ibm_aml_medium,transaction_classification,historical_transductive_full,future_budget_topk,coregraph_factorised_diagnostics,budget_composite,4,DG_NO_TARGET,dual_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
09c923a104adf42d52ec,resource,budget_resource,ibm_aml_medium,transaction_classification,historical_transductive_full,future_resource_limited,coregraph_factorised_diagnostics,budget_composite,0,DG_NO_TARGET,cpu,CPU,TBD_PROFILE,hardware_profile,PLANNED
1d77516b118531a2ae08,resource,budget_resource,ibm_aml_medium,transaction_classification,historical_transductive_full,future_resource_limited,coregraph_factorised_diagnostics,budget_composite,1,DG_NO_TARGET,cpu,CPU,TBD_PROFILE,hardware_profile,PLANNED
6536580e4b5d76696d52,resource,budget_resource,ibm_aml_medium,transaction_classification,historical_transductive_full,future_resource_limited,coregraph_factorised_diagnostics,budget_composite,2,DG_NO_TARGET,cpu,CPU,TBD_PROFILE,hardware_profile,PLANNED
e392267c5e82957cda31,resource,budget_resource,ibm_aml_medium,transaction_classification,historical_transductive_full,future_resource_limited,coregraph_factorised_diagnostics,budget_composite,3,DG_NO_TARGET,cpu,CPU,TBD_PROFILE,hardware_profile,PLANNED
6436592dd51280b7b3d0,resource,budget_resource,ibm_aml_medium,transaction_classification,historical_transductive_full,future_resource_limited,coregraph_factorised_diagnostics,budget_composite,4,DG_NO_TARGET,cpu,CPU,TBD_PROFILE,hardware_profile,PLANNED
09c923a104adf42d52ec,resource,budget_resource,ibm_aml_medium,transaction_classification,historical_transductive_full,future_resource_limited,coregraph_factorised_diagnostics,budget_composite,0,DG_NO_TARGET,single_t4,T4_16GB,TBD_PROFILE,hardware_profile,PLANNED
